status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_487962738043298,"Rudy Giuliani first made his name as a tough-as-nails prosecutor. Now, he's got a major prediction for Hillary Clinton, and she's not going to like it...

She'd better hope he's the only prosecutor who feels this way.",Ex-Prosectuor Giuliani Comes Forward With Significant Prediction About Hillary Email Scandal,link,http://conservativetribune.com/giuliani-prediction-hillary/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 20:30:00,134,15,33
428168350689404_10205595820791259,"""The National Review"" which just yesterday did a hit piece on Donald Trump and showed their true hate for anyone who does not agree with them is now paying the price for their biased letter they put out there attacking Donald Trump.

http://www.breitbart.com/big-government/2016/01/22/letter-heartbroken-national-review-publisher-addresses-cancel-my-subscription-demands-over-against-trump/  .",National Review: Publisher 'Broken Hearted' Over Subscription Cancellations,link,http://www.breitbart.com/big-government/2016/01/22/letter-heartbroken-national-review-publisher-addresses-cancel-my-subscription-demands-over-against-trump/,2016-01-22 20:24:52,0,0,0
428168350689404_10205595638386699,"""The National Review"" which just yesterday did a hit piece on Donald Trump and showed their true hate for anyone who does not agree with them is now paying the price for their biased letter they put out there attacking Donald Trump.

http://www.breitbart.com/big-government/2016/01/22/letter-heartbroken-national-review-publisher-addresses-cancel-my-subscription-demands-over-against-trump/  .",National Review: Publisher 'Broken Hearted' Over Subscription Cancellations,link,http://www.breitbart.com/big-government/2016/01/22/letter-heartbroken-national-review-publisher-addresses-cancel-my-subscription-demands-over-against-trump/,2016-01-22 20:18:57,0,0,0
428168350689404_944610165575043,,,photo,https://www.facebook.com/photo.php?fbid=944610165575043&set=o.428168350689404&type=3,2016-01-22 20:09:20,0,0,0
428168350689404_487937258045846,"A prominent Ted Cruz activist absolutely STUNNED everyone by jumping ship and joining the Donald J. Trump campaign. But the reason why she did it is what everyone is talking about.

Do you think she did the right thing?",ALERT: Ted Cruz Activist Jumps Ship To Trump Campaign... The Reason Why Says A LOT,link,http://www.tpnn.com/2016/01/22/alert-ted-cruz-activist-jumps-ship-to-trump-campaign-the-reason-why-says-a-lot/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 20:00:00,314,37,52
428168350689404_487956898043882,"These Middle Easterners were just asked whether they thought Barack Obama was a Muslim… their answers are going to surprise a LOT of people.

You’re not going to see this on any of the nightly newscasts… this is an eye-opener.",Middle Easterners Asked if Obama's a Muslim... Their Response Will SHOCK You,link,http://conservativetribune.com/middle-easterners-asked-if/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 19:30:00,112,43,43
428168350689404_487930181379887,"Conservative icon Ted Nugent won’t endorse Donald J. Trump, but he did just do something better for him… this is the highest form of praise you can expect from the Nuge.

Trump must be smiling big over this… it's a HUGE boost to his campaign.","Ted Nugent Doesn't ""Endorse"" Trump, Instead Does Something EVEN BETTER",link,http://conservativetribune.com/ted-nugent-endorse-trump/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 19:00:01,286,28,40
428168350689404_10208184115702835,,Believing GOP will allow Trump to win nomination is naive wishful thinking,link,http://www.examiner.com/article/believing-gop-will-allow-trump-to-win-nomination-is-naive-wishful-thinking?cid=db_articles,2016-01-22 18:45:20,0,0,0
428168350689404_487955594710679,"WOW. The rest of the students, as well as the teacher were absolutely stunned to the core when they heard to whom this one student pledged his allegiance to during the morning Pledge of Allegiance.

It really doesn't get any more sinister than this.",Student Immediately Removed From Class After Making This SINISTER Morning Pledge,link,http://www.tpnn.com/2016/01/22/student-immediately-removed-from-class-after-making-this-sinister-morning-pledge/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 18:30:00,59,22,10
428168350689404_964992950236779,,BLACK REPUBLICAN BLOG: National Black Republican Association Enforses Donald J. Trump,link,http://blackrepublican.blogspot.com/2016/01/national-black-republican-association.html,2016-01-22 18:19:48,0,0,0
428168350689404_487929558046616,"Whoa, what an absolute shock this must have been for Donald J. Trump. Now only was he not expecting it, but neither was anybody else!

Did this surprise you as much as it did me?",Trump Just Got A Bold Compliment From A Very Unusual Person... Nobody Saw This Coming,link,http://www.tpnn.com/2016/01/22/trump-just-got-bold-compliment-unusual-person-nobody-saw-coming/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 18:00:01,108,23,6
428168350689404_487947431378162,"You've probably heard tons of facts about slavery in America from the media... yet, here's a fact they WON'T report. Do you know who the first legal slave owner here was?

This is going to be an eye-opener for a lot of people... it's history that needs to be taught.",Here's a Secret About The 1st Legal Slave Owner in America... The Media Doesn't Want To Report This,link,http://conservativetribune.com/1st-slave-owner-in-america/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 17:30:00,257,28,170
428168350689404_487924098047162,"Liberal media made fun of Palin for something she said about Trump during her endorsement speech; but the truth behind it has just been revealed, and it's really going to embarrass them...

Are you a fan of Donald J. Trump and Sarah Palin?",Media Mocked Palin For Saying This Line During Her Trump Speech - Just ONE Problem...,link,http://www.westernjournalism.com/media-mocked-palin-for-saying-this-line-during-her-trump-speech-just-one-problem/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 17:00:01,218,42,17
428168350689404_487930604713178,A federal judge just issued a ruling regarding Bill Cosby. I certainly didn't see this one coming...,Wow: A Federal Judge Just Issued A Stunning Bill Cosby Ruling In Major Lawsuit,link,http://www.westernjournalism.com/wow-a-federal-judge-just-issued-a-stunning-bill-cosby-ruling-in-major-lawsuit/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 16:30:00,59,18,7
428168350689404_487920108047561,"Wow. Willie Robertson's presidential endorsement is making HUGE waves, and it's likely to make things a bit awkward around the 'Duck Dynasty' dinner table...

Do you support Willie's endorsement?",Duck Dynasty's Willie Robertson Just Announced Pres. Endorsement That Means Family Friction,link,http://www.westernjournalism.com/duck-dynastys-willie-robertson-just-announced-pres-endorsement-that-means-family-friction/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 16:00:00,689,54,59
428168350689404_487921474714091,"This woman saw a group of people loading roadkill deer into a car trunk. Her interest piqued, she decided to uncover where they took it.

When she found it, it made her SICK. It's going to turn your stomach, too...",Woman Sees People Loading Roadkill Deer Into Trunk... Where They Took It Made Her SICK,link,http://conservativetribune.com/roadkill-deer-trunk-make-sick/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 15:30:00,89,58,41
428168350689404_487919121380993,"In a recent interview, Bill O'Reilly asked Donald J. Trump about the $100,000 he donated to the Clinton Foundation. Trump gave a surprising answer that isn't going to make Hillary Clinton or her supporters happy...

Do you believe what Trump said here?",VIDEO: Bill O'Reilly Asks Trump About $100K To Clinton Foundation... Gets Shocking Reply,link,http://conservativetribune.com/trump-clinton-foundation/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 15:00:00,133,32,9
428168350689404_487920648047507,"When this military wife’s furnace broke, she was in a heck of a jam… her husband was overseas and she didn’t know what to do. 
Then, this repairman came over, and when he found out her husband was overseas, he did something SHOCKING.

Nobody expected this would happen… when she posted her story to Facebook, people started talking.","Furnace Repairman Makes ""Special"" Offer To Woman After Finding Out Her Husband Was Overseas",link,http://conservativetribune.com/furnace-repairman-offer-woman/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 14:30:00,404,18,87
428168350689404_487918408047731,"Some leading conservative figures have had enough… they’ve vowed to stop Donald J. Trump from winning the Republican nomination at any cost.

Now, Trump is preparing for battle. This could get very, very ugly.",BREAKING: Leading Conservative Figures Make Their Move Against Donald Trump,link,http://conservativetribune.com/conservative-their-move-trump/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-01-22&utm_campaign=manualpost,2016-01-22 14:00:00,271,219,49
428168350689404_487956588043913,"What a joke it is to see people so bitter. National review along with Glenn Beck, Dana Las he and a few fox news contributers are teaming up against Trump. It's bad enough the Rinos are doing this along with some new hot shot governors , like the one in south Carolina, Mr. Trump has to put up with this. I believe these pundits are afraid to lose their kickbacks and support after Mr. Trump gets elected. One was on the Kelly file, sorry for the mention, last night lying on how Donald Trump changed to republican the day before he announced his candidacy. This was proven wrong thanks to the investigation after Glenn Beck posted a false tweet that Mr. Trump had congratulated Obama for his win in 2012. Mr. Trump supported both bushes, supported McCain and Romney. The conservative views he shows is how he will secure the border, bring back jobs to country, build our military up, and destroy our enemy but not expand the fighting into other countries so we can rebuild our own infrastructure. We must take care of our wounded citizens and country before we care for other countries. That means stopping this refugee invasion. Cruz and boy wonder Marco Rubio are showing their true colors. One insulting the brave, kindhearted people of New York, then grabbing their money and both of them flip/ flopping on the border and other issues. I believe if we all vote in the primaries and on election day, our voice will be heard leaving the Rinos, pundits, and special interest groups walking, because their gravy train has just been derailed by Trump nation. Vote Trump 2016!!!",,status,,2016-01-22 13:50:23,0,0,0
